requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,positiveFixtureId,negativeFixtureId
UPSTREAM-DCATAP-59C2B31E25A33501AAF9,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/issued,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/issued> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#CatalogueRecord.listingdate""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogRecordShape/d4c0539354cbf13f62e53a5a69e3f2b0e384f727,UPSTREAM-POS-UPSTREAM-DCATAP-59C2B31E25A33501AAF9,UPSTREAM-NEG-UPSTREAM-DCATAP-59C2B31E25A33501AAF9
UPSTREAM-DCATAP-59E85D437A0D96BC8FA2,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/temporal,MUST,,,"[""http://purl.org/dc/terms/PeriodOfTime""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/temporal>의 모든 값에 rdf:type <http://purl.org/dc/terms/PeriodOfTime>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.temporalcoverage""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/8e3b1c0888909beb09cd832b3145ad1f7abb1caa,UPSTREAM-POS-UPSTREAM-DCATAP-59E85D437A0D96BC8FA2,UPSTREAM-NEG-UPSTREAM-DCATAP-59E85D437A0D96BC8FA2
UPSTREAM-DCATAP-5A2994D3CF868F5BFDDF,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/license,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/license> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DataService.licence""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DataServiceShape/9eaae476a881de13b9430537ace6e70da7327dbd,UPSTREAM-POS-UPSTREAM-DCATAP-5A2994D3CF868F5BFDDF,UPSTREAM-NEG-UPSTREAM-DCATAP-5A2994D3CF868F5BFDDF
UPSTREAM-DCATAP-5AEB6A637D1090F3A021,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://spdx.org/rdf/terms#Checksum""]",http://spdx.org/rdf/terms#algorithm,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://spdx.org/rdf/terms#algorithm> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Checksum.algorithm""]",DCAT-AP 3.0.1의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#spdx:ChecksumShape/b3831d3cf6e8caed0030a127020e18b940a718c3,UPSTREAM-POS-UPSTREAM-DCATAP-5AEB6A637D1090F3A021,UPSTREAM-NEG-UPSTREAM-DCATAP-5AEB6A637D1090F3A021
UPSTREAM-DCATAP-5BC8CD4B693040D5DF3A,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://www.w3.org/ns/dcat#compressFormat,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#compressFormat> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Distribution.compressionformat""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DistributionShape/767d3c883420029775eaa27192a9a4a004e31fce,UPSTREAM-POS-UPSTREAM-DCATAP-5BC8CD4B693040D5DF3A,UPSTREAM-NEG-UPSTREAM-DCATAP-5BC8CD4B693040D5DF3A
UPSTREAM-DCATAP-5E7508FC3EBA2AC250F2,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/description,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/description> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.description""]",DCAT-AP 3.0.1의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/8f61614144aa7bca188b24f5976593dc08aad0e6,UPSTREAM-POS-UPSTREAM-DCATAP-5E7508FC3EBA2AC250F2,UPSTREAM-NEG-UPSTREAM-DCATAP-5E7508FC3EBA2AC250F2
UPSTREAM-DCATAP-5E77A42CA6E7E0264864,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#inSeries,MUST,,,"[""http://www.w3.org/ns/dcat#DatasetSeries""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#inSeries>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#DatasetSeries>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.inseries""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/63790d4374dda7d88681e2756e114a65082d9bfd,UPSTREAM-POS-UPSTREAM-DCATAP-5E77A42CA6E7E0264864,UPSTREAM-NEG-UPSTREAM-DCATAP-5E77A42CA6E7E0264864
UPSTREAM-DCATAP-5EB2D64972B6B5571093,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://www.w3.org/ns/dcat#byteSize,MUST,,,"[""http://www.w3.org/2001/XMLSchema#nonNegativeInteger""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:datatype 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#byteSize> 값을 <http://www.w3.org/2001/XMLSchema#nonNegativeInteger> datatype의 유효한 lexical literal로 직렬화한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Distribution.bytesize""]",DCAT-AP 3.0.1의 sh:datatype 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DistributionShape/ed8e40725c55813428b73d8e5042c6affe821ea2,UPSTREAM-POS-UPSTREAM-DCATAP-5EB2D64972B6B5571093,UPSTREAM-NEG-UPSTREAM-DCATAP-5EB2D64972B6B5571093
UPSTREAM-DCATAP-628F1E7C976FE026C318,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/description,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/description> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DatasetSeries.description""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetSeriesShape/6cae9880e515253132af1452a38a8a5827165149,UPSTREAM-POS-UPSTREAM-DCATAP-628F1E7C976FE026C318,UPSTREAM-NEG-UPSTREAM-DCATAP-628F1E7C976FE026C318
UPSTREAM-DCATAP-6316A816F017CA1EAD16,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/modified,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/modified> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#CatalogueRecord.modificationdate""]",DCAT-AP 3.0.1의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogRecordShape/06293023d38e0a3f6d84479e2c37726cc226bcf6,UPSTREAM-POS-UPSTREAM-DCATAP-6316A816F017CA1EAD16,UPSTREAM-NEG-UPSTREAM-DCATAP-6316A816F017CA1EAD16
UPSTREAM-DCATAP-63ED34BC17227B6407D9,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/source,MUST,,,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/source>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#Dataset>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.source""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/2d388ed1a94fa93a83fb179a4ecb339b2566b790,UPSTREAM-POS-UPSTREAM-DCATAP-63ED34BC17227B6407D9,UPSTREAM-NEG-UPSTREAM-DCATAP-63ED34BC17227B6407D9
UPSTREAM-DCATAP-6414B384A8E1C7BEADA6,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://www.w3.org/ns/dcat#service,MUST,,,"[""http://www.w3.org/ns/dcat#DataService""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#service>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#DataService>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.service""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/c26f8a3ac6445e9f36176f951acd9d235af5ffd9,UPSTREAM-POS-UPSTREAM-DCATAP-6414B384A8E1C7BEADA6,UPSTREAM-NEG-UPSTREAM-DCATAP-6414B384A8E1C7BEADA6
UPSTREAM-DCATAP-64CB9060191E7CA101DE,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/prov#qualifiedAttribution,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/prov#qualifiedAttribution> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.qualifiedattribution""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/baaa3d4a8f33f8b2b8c1d19c8d2817a75377145d,UPSTREAM-POS-UPSTREAM-DCATAP-64CB9060191E7CA101DE,UPSTREAM-NEG-UPSTREAM-DCATAP-64CB9060191E7CA101DE
UPSTREAM-DCATAP-652769E8310F78489C1A,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/rights,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/rights> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.rights""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/b4c4138f0581e7240ec4dd866004c56407b3705a,UPSTREAM-POS-UPSTREAM-DCATAP-652769E8310F78489C1A,UPSTREAM-NEG-UPSTREAM-DCATAP-652769E8310F78489C1A
UPSTREAM-DCATAP-6645D3770425CAB96F66,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/format,MUST,,,"[""http://purl.org/dc/terms/MediaTypeOrExtent""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/format>의 모든 값에 rdf:type <http://purl.org/dc/terms/MediaTypeOrExtent>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DataService.format""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DataServiceShape/737cd5f1c9f0e13c35eb82b7f0d2b2f76a9a82c7,UPSTREAM-POS-UPSTREAM-DCATAP-6645D3770425CAB96F66,UPSTREAM-NEG-UPSTREAM-DCATAP-6645D3770425CAB96F66
UPSTREAM-DCATAP-6674033CE417F9D20285,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/license,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/license> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.licence""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/f30149ffb6ec9d00dd5866b052105729fa27d02a,UPSTREAM-POS-UPSTREAM-DCATAP-6674033CE417F9D20285,UPSTREAM-NEG-UPSTREAM-DCATAP-6674033CE417F9D20285
UPSTREAM-DCATAP-6708EB70C5C30C709A8A,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/accrualPeriodicity,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/accrualPeriodicity> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DatasetSeries.frequency""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetSeriesShape/84229f2224810ba9c70b4b27f756414cc0353324,UPSTREAM-POS-UPSTREAM-DCATAP-6708EB70C5C30C709A8A,UPSTREAM-NEG-UPSTREAM-DCATAP-6708EB70C5C30C709A8A
UPSTREAM-DCATAP-677BDCEB5E29787B37E0,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://www.w3.org/ns/dcat#dataset,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#dataset> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.dataset""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/01d5c746936ff78bb5eb353a1b0e49303cb2fd31,UPSTREAM-POS-UPSTREAM-DCATAP-677BDCEB5E29787B37E0,UPSTREAM-NEG-UPSTREAM-DCATAP-677BDCEB5E29787B37E0
